school_name,rank,professor_name,department,faculty_url,lab_url,source_type,notes,research_description,research_tags,recent_work_cues,ra_opportunity_cues,advising_cues,uncertainty_flags
CUNY,89,Ping Ji 0002,CUNY,http://jjcweb.jjay.cuny.edu/pji,,faculty_page,areas=mlmining; verified_by=official_domain,"--> Ping's research interests include Network Measurements and Data Analysis, Security Monitoring Strategies for Computer & Wireless Networks, Network Security, Mobile Networks, and Internet of Things (IoT).",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
CUNY,89,Rivka Levitan,CUNY,http://www.sci.brooklyn.cuny.edu/~levitan,,faculty_page,areas=nlp; verified_by=official_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
CUNY,89,Robert M. Haralick,CUNY,http://www.gc.cuny.edu/Page-Elements/Academics-Research-Centers-Initiatives/Doctoral-Programs/Computer-Science/Faculty-Bios/Robert-M-Haralick,,faculty_page,"areas=ai,vision; verified_by=official_domain",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,fetch_failed; missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
CUNY,89,Rohit Parikh,CUNY,http://www.sci.brooklyn.cuny.edu/cis/parikh,,faculty_page,areas=ai; verified_by=official_domain,UNKNOWN,artificial intelligence,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
CUNY,89,Saptarashmi Bandyopadhyay,CUNY,https://www.gc.cuny.edu/people/saptarashmi-bandyopadhyay,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,fetch_failed; missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
CUNY,89,Sarah Zelikovitz,CUNY,http://www.cs.csi.cuny.edu/~zelikovi,,faculty_page,areas=mlmining; verified_by=official_domain,UNKNOWN,artificial intelligence; machine learning; robotics; data mining; information retrieval,"Sarah Zelikovitz Home Page Sarah Zelikovitz, PhD Teaching Advisement Research Contact Sarah Zelikovitz , PhD Professor, Department of Computer Science College of Staten Island of CUNY sarah.zelikovitz@csi.cuny.edu Spring 2026 Seminar in Computer Science CSC490 See Brightspace site for the course. || Find Checklists Here Flowcharts and Prereqs Prof Zelikovitz Office Hours Spring 2026: 1N 212.",UNKNOWN,UNKNOWN,missing_research_description; missing_ra_opportunity_cues; missing_advising_cues
CUNY,89,Sos S. Agaian,CUNY,https://www.csi.cuny.edu/campus-directory/sos-agaian,,faculty_page,areas=mlmining; verified_by=official_domain,"Agaian’s research interests are in Big and Small Data Analytics, Computational Vision and Sensing, Machine Learning and Urban Computing, Multimodal Biometric and Digital Forensics, Information Processing and Fusion, and Fast Algorithms.",machine learning; computer vision; data mining,"NBC used Latakoo to transfer all its news content from Sochi Olympics. || News Discovery Vol 7 Dec 8, 2014 https://issuu.com/utsanantonio/docs/discovery_vol_7/50 UTexas-San Antonio honors eight researchers at second annual Innovation Awards, http://www.gapfunding.org/utexas-san-antonio-honors-eight-researchers-at-second-annual-innovation-awards/ UTSA Honors 16 researchers for innovation...",UNKNOWN,UNKNOWN,missing_ra_opportunity_cues; missing_advising_cues
CUNY,89,Subash Shankar,CUNY,http://www.cs.hunter.cuny.edu/~sshankar,,faculty_page,areas=ai; verified_by=official_domain,UNKNOWN,artificial intelligence,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
CUNY,89,Theodore Brown,CUNY,https://www.gc.cuny.edu/Page-Elements/Academics-Research-Centers-Initiatives/Doctoral-Programs/Computer-Science/Faculty-Bios/Theodore-Brown,,faculty_page,areas=mlmining; verified_by=official_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,fetch_failed; missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
CUNY,89,William Gregory Sakas,CUNY,http://www.cs.hunter.cuny.edu/~sakas,,faculty_page,areas=nlp; verified_by=official_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
CUNY,89,Xiangdong Li,CUNY,http://www.gc.cuny.edu/Page-Elements/Academics-Research-Centers-Initiatives/Doctoral-Programs/Computer-Science/Faculty-Bios/Xiangdong-Li,,faculty_page,areas=vision; verified_by=official_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,fetch_failed; missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
CUNY,89,Xiaowen Zhang,CUNY,http://www.csi.cuny.edu/faculty/ZHANG_XIAOWEN.html,,faculty_page,"areas=mlmining,vision; verified_by=official_domain",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,fetch_failed; missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
CUNY,89,Yingli Tian,CUNY,http://www-ee.ccny.cuny.edu/wwwn/yltian/home.html,,faculty_page,"areas=mlmining,vision; verified_by=official_domain",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,fetch_failed; missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
CUNY,89,Zhigang Zhu 0001,CUNY,http://www-cs.ccny.cuny.edu/~zhu,,faculty_page,areas=vision; verified_by=official_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
Drexel University,89,Ali Shokoufandeh,Computer Science Department | Drexel CCI,http://drexel.edu/cci/contact/Faculty/Shokoufandeh-Ali,,faculty_page,areas=vision; verified_by=official_domain,"Shokoufandeh was appointed Interim Dean of the College of Computing & Informatics (CCI) on January 1, 2025, and leads the College’s collaboration with Drexel’s current academic transformation activities with respect to technology studies.",artificial intelligence; machine learning; computer vision; robotics,"Ali Shokoufandeh | Drexel CCI Skip to main content Current Students Alumni Events News Stories Invest in the Future & Make a Gift Drexel Home Open Drexel search Search Drexel Submit Search Menu Close Academics Academics Overview STEM Designated Degree Programs Undergraduate Programs Master's Programs Certificate... || Shokoufandeh was appointed Interim Dean of the College of Computing & Informatics (CCI) on January 1, 2025, and leads the College’s collaboration with Drexel’s current academic transformation activities with respect to technology studies.","His academic appointments include Visiting Research Assistant Professor at The Wistar Institute and Visiting Assistant Professor, Department of Computer and Information Science, University of Pennsylvania.",UNKNOWN,missing_advising_cues
Drexel University,89,Christopher W. Geib,Computer Science Department | Drexel CCI,http://drexel.edu/cci/contact/Faculty/Geib-Christopher,,faculty_page,areas=ai; verified_by=official_domain,UNKNOWN,UNKNOWN,Find Who You're Looking for & Search Our Directory | Drexel CCI Skip to main content Current Students Alumni Events News Stories Invest in the Future & Make a Gift Drexel Home Open Drexel search Search Drexel Submit Search Menu Close Academics Academics Overview STEM Designated Degree Programs Undergraduate Programs...,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_ra_opportunity_cues; missing_advising_cues
Drexel University,89,Feng Liu 0037,Computer Science Department | Drexel CCI,https://drexel.edu/cci/about/directory/L/Liu-Feng,,faculty_page,"areas=mlmining,vision; verified_by=official_domain",UNKNOWN,artificial intelligence; machine learning; computer vision; language models; robotics; human-ai interaction,"Feng Liu | Drexel CCI Skip to main content Current Students Alumni Events News Stories Invest in the Future & Make a Gift Drexel Home Open Drexel search Search Drexel Submit Search Menu Close Academics Academics Overview STEM Designated Degree Programs Undergraduate Programs Master's Programs Certificate Programs... || ""Distilling CLIP with Dual Guidance for Learning Discriminative Human Body Shape Representation."" In Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR), 2024.",UNKNOWN,UNKNOWN,missing_research_description; missing_ra_opportunity_cues; missing_advising_cues
Drexel University,89,Santiago Ontañón,Computer Science Department | Drexel CCI,http://drexel.edu/cci/contact/Faculty/Ontanon-Santiago,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain",UNKNOWN,artificial intelligence; machine learning; robotics,Santiago Ontañón | Drexel CCI Skip to main content Current Students Alumni Events News Stories Invest in the Future & Make a Gift Drexel Home Open Drexel search Search Drexel Submit Search Menu Close Academics Academics Overview STEM Designated Degree Programs Undergraduate Programs Master's Programs Certificate...,UNKNOWN,UNKNOWN,missing_research_description; missing_ra_opportunity_cues; missing_advising_cues
Drexel University,89,Vasilis Gkatzelis,Computer Science Department | Drexel CCI,https://www.cs.drexel.edu/~gkatz,,faculty_page,"areas=ai,mlmining; verified_by=official_domain",UNKNOWN,artificial intelligence,2025 [sabbatical+part time appointment]: faculty visitor at Google Research in NYC Spring 2016: postdoc at UC Berkeley hosted by Christos Papadimitriou and Eric Friedman Fall 2015: research fellow at the Simons Institute for the Theory of Computing at UC Berkeley 2013-2015: postdoc at Stanford University hosted by... || Tan) NeurIPS 2025 Simultaneously Satisfying MXS and EFL (with A.,UNKNOWN,UNKNOWN,missing_research_description; missing_ra_opportunity_cues; missing_advising_cues
Florida International University,89,Christian Poellabauer,Knight Foundation School of Computing and Information Sciences,https://users.cs.fiu.edu/~cpoellab,,faculty_page,"areas=ai,nlp,vision; verified_by=official_domain","Christian Poellabauer About Students Teaching Publications Service Miscellaneous Christian Poellabauer Professor · Flori -remove- da International University Associate Dean for Research and Graduate Studies · College of Engineering & Computing cpoellab@fiu.edu · 305-348-1545 - Ph.D., Georgia Institute of Technology,...",artificial intelligence; machine learning; language models; computational biology; bioinformatics,"In the healthcare domain, my recent work has focused on topics such as: development of digital biomarkers for neurodegenerative conditions, speech-based digital biomarkers, traumatic brain injuries, detection of autism using voice analysis, Quality of Life assessments of individuals with spinal injuries or... || Program Co-Chair for the Next Generation Networks and Internet Applications (NGNI) Symposium of the International Conference on Computing, Networking and Communications (ICNC 2023), Kauai, Hawaii, Februart 2023.",UNKNOWN,UNKNOWN,missing_ra_opportunity_cues; missing_advising_cues
Florida International University,89,Dongsheng Luo,Knight Foundation School of Computing and Information Sciences,https://users.cs.fiu.edu/~dluo,,faculty_page,"areas=ai,mlmining; verified_by=official_domain",UNKNOWN,artificial intelligence; machine learning; language models; data mining,"Students Xu Zheng (Spring 2023-): ICLR 2025 ,ICML 2024b, ICLR 2024a , ICLR 2024b , EuroS&PW 2023 Zhuomin Chen (Fall 2023-): ICLR 2025, NeurIPS 24, ICML 2024a , ICML 2024b, ICLR 2024b Selected Publications Google Scholar Recent Workshop/Preprints GitTemporalAI: Leveraging Temporal Knowledge Graphs and LLMs for... || Liang and Dongsheng Luo Conference/Journal Papers F-Fidelity: A Robust Framework for Faithfulness Evaluation of Explainable AI Xu Zheng, Farhad Shirani, Zhuomin Chen, Chaohao Lin, Wei Cheng, Wenbo Guo, Dongsheng Luo The International Conference on Learning Representations ( ICLR ), 2025 Elevating Spectral GNNs...",UNKNOWN,UNKNOWN,missing_research_description; missing_ra_opportunity_cues; missing_advising_cues
Florida International University,89,Giri Narasimhan,Knight Foundation School of Computing and Information Sciences,http://www.cs.fiu.edu/~giri,,faculty_page,"areas=ai,bio,vision; verified_by=official_domain",UNKNOWN,artificial intelligence; machine learning; computational biology; bioinformatics; genomics; reinforcement learning,"Giri Narasimhan Giri Narasimhan Distinguished University Professor, FIU; Ryder Endowed Professor & 2023 Top Scholar Google Cloud Research Innovator, 2024 ; ( Blog ) Director, UKG Academy for CS Education Coach, FIU Programming Team Coordinator, MS in Data Science and AI Knight Foundation School of Computing &... || Microbiome Online Text: Orchestrating Microbiome Analysis by Lahti, Borman, Ernst, et al., 2023.",UNKNOWN,UNKNOWN,missing_research_description; missing_ra_opportunity_cues; missing_advising_cues
Florida International University,89,Jason Liu,Knight Foundation School of Computing and Information Sciences,http://www.cis.fiu.edu/~liux,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain","Jason Liu’s research focuses on modeling and simulation, parallel discrete-event simulation, performance modeling and simulation of computer systems and computer networks.",machine learning,"Home Page - Jason Liu Skip to content Jason Liu Knight Foundation School of Computing and Information Sciences, Florida International University Menu Home Research Publications Teaching Services News Home Page Jason Liu is an Endowed Computer Science Professor and the Director of the Knight Foundation School of...",UNKNOWN,UNKNOWN,missing_ra_opportunity_cues; missing_advising_cues
Florida International University,89,M. Mondal Ananda,Knight Foundation School of Computing and Information Sciences,https://www.cis.fiu.edu/faculty-staff/mondal-ananda,,faculty_page,areas=mlmining; verified_by=official_domain,"His research interests include Big Data Analytics, Machine Learning with Special Interest in Deep Learning, and Bioinformatics.",machine learning; deep learning; computational biology; bioinformatics; data mining,UNKNOWN,UNKNOWN,Resources Advising Financial Aid Student Jobs & Opportunities Scholarships Map & Directions Outreach Tutoring Degree Programs Quick Links Distance & Online Education Faculty & Staff Directory Labs Technical Support Virtual Office Nondiscrimination Title IX Report Discrimination or Harassment Undergrad Advising...,missing_recent_work_cues; missing_ra_opportunity_cues
Florida International University,89,Mark A. Finlayson,Knight Foundation School of Computing and Information Sciences,http://cs.fiu.edu/~markaf,,faculty_page,areas=nlp; verified_by=official_domain,"My research intersects computational linguistics, artificial intelligence, cognitive science [ C1 , R1 , A3 ], computational social science, and the digital humanities [ J3 , E7 , E11 ].",artificial intelligence; machine learning; natural language processing; language models; robotics; information retrieval,"Finlayson Last Updated August 23, 2025 Mark A. || Winston (1943–2019): MIT News , Memorial , Two Reflections Research Interests I study the science of narrative, including understanding the relationship between narrative, cognition, and culture, developing new methods and techniques for investigating questions related to language and narrative, and endowing...",UNKNOWN,UNKNOWN,missing_ra_opportunity_cues; missing_advising_cues
Florida International University,89,Mo Sha 0001,Knight Foundation School of Computing and Information Sciences,https://users.cs.fiu.edu/~msha,,faculty_page,areas=mlmining; verified_by=official_domain,"My research interests include wireless networking, Internet of Things, machine learning, and network security.",artificial intelligence; machine learning; deep learning; language models,"Recent News [Paper] Two papers "" Configuring Industrial Wireless Mesh Network via Dual-Mind Reasoning "" and ""Leveraging LLMs to Close Simulation-to-Reality Gap in Wireless Mesh Network Configuration"" have been accepted to DCOSS'26. || [Award] Received Outstanding Program Committee Award of the AAAI 2026 (42 out of 26421, 0.16%, program committee members have received this recognition).",UNKNOWN,I am looking for self-motivated PhD students!,missing_ra_opportunity_cues
Florida International University,89,S. Sitharama Iyengar,Knight Foundation School of Computing and Information Sciences,http://users.cis.fiu.edu/~iyengar,,faculty_page,"areas=ai,vision; verified_by=official_domain",Biswapati Mandal) is focused on increasing specific crop productivity by using sensors to collect data on ground activity and a synthesis program to dynamically reconfigure in real time to adjust to environmental changes.,artificial intelligence; machine learning; deep learning; computational biology; bioinformatics; medical imaging; robotics; data mining,Iyengar Menu and widgets Home Bio Summary Awards and Professional Recognition From FIU to the World Knight Foundation Proposal Points of Pride In the News Research Excellence and Societal Impact in India Contribution to Indian Scholars S.S. || NSF I/UCRC Center for Knowledge Enablement Home News Page 1 Page 2 Page 3 Contact About --> .entry-header --> 1.,Distributed sensing networks needed to control the train doors require a fusion of the sensor inputs to provide accurate automatic opening and closing with minimum traction.,"Every two years NSF publishes a Compendium of Technology Breakthroughs of NSF I/URC Centers, a book to advise U.S.",NONE
Florida International University,89,Shu-Ching Chen,Knight Foundation School of Computing and Information Sciences,https://www.cs.fiu.edu/~chens,,faculty_page,"areas=mlmining,vision; verified_by=official_domain",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
Florida International University,89,Wei Zeng 0002,Knight Foundation School of Computing and Information Sciences,http://cis.fiu.edu/~wzeng,,faculty_page,areas=vision; verified_by=official_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
Florida International University,89,Wenbin Zhang 0002,Knight Foundation School of Computing and Information Sciences,https://users.cs.fiu.edu/~wbzhang,,faculty_page,"areas=ai,mlmining; verified_by=official_domain",The main focus of my research is on designing machine learning algorithms that not only provide theoretical performance guarantees but also behave in ways aligned with human values and societal goals.,artificial intelligence; machine learning; language models; data mining,"News --> News Highlights --> News --> --> --> --> Current If you’re interested in reviewing for leading AI/ML and interdisciplinary conferences and journals (e.g., healthcare), I’m always seeking reviewers year-round — please reach out. || Feb 2026 I serve as Associate Program Co-Chair for ICPADS 2026 and look forward to your submission.",UNKNOWN,"Sep 2023 Zhipeng reunited with his master gang, Zichong, as our second PhD student.",missing_ra_opportunity_cues
Florida International University,89,Xuyu Wang,Knight Foundation School of Computing and Information Sciences,https://users.cs.fiu.edu/~xuywang,,faculty_page,areas=mlmining; verified_by=official_domain,"His research interests include wireless sensing, trustworthy AI, generative AI, Internet of Things, smart health, wireless localization, wireless networks, quantum machine learning, and IoT security.",artificial intelligence; machine learning; deep learning; computer vision; language models,"He was a co-recipient of the IEEE ICNC 2026 Best Paper Award, the ACM FAcct 2023 Best Paper Award, the 2022 Best Journal Paper Award of IEEE ComSoc eHealth Technical Committee, the IEEE INFOCOM 2022 Best Demo Award, the IEEE ICC 2022 Best Paper Award, the IEEE Vehicular Technology Society 2020 Jack Neubauer Memorial... || He was also selected in the 2020-2025 Stanford's list of World Top 2% scientists.","RA Positions Available (Starting Fall 2026) I am looking for highly self-motivated graduate students (PhD students and Master students) and undergraduate students who are interested in (i)trustworthy AI (e.g., robustness, privacy, explainability, fairness, and generalization), generative AI, LLM, AI agent, federated...","RA Positions Available (Starting Fall 2026) I am looking for highly self-motivated graduate students (PhD students and Master students) and undergraduate students who are interested in (i)trustworthy AI (e.g., robustness, privacy, explainability, fairness, and generalization), generative AI, LLM, AI agent, federated...",NONE
Rensselaer Polytechnic Institute,89,Alex Gittens,Computer Science,http://www.cs.rpi.edu/~gittea,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain","My research focuses on designing algorithms with provable performance guarantees, with an emphasis on tensor factorization, trustworthy machine learning, and randomized numerical linear algebra for large-scale machine learning applications.",machine learning; data mining,"selected publications Simple Disentanglement of Style and Content in Visual Representations Lilian Ngweta, Subha Maity, Alex Gittens , and 2 more authors In International Conference on Machine Learning, ICML 2023 , 2023 Deception by Omission: Using Adversarial Missingness to Poison Causal Structure Learning Deniz... || © Copyright 2025 Alex Gittens.",UNKNOWN,UNKNOWN,missing_ra_opportunity_cues; missing_advising_cues
Rensselaer Polytechnic Institute,89,Ana L. Milanova,Computer Science,http://www.cs.rpi.edu/~milanova,,faculty_page,areas=mlmining; verified_by=official_domain,"--> For more information, see my research statement , Google Scholar or my CV with links to selected publications.",machine learning,"--> For more information, see my research statement , Google Scholar or my CV with links to selected publications. || Teaching: Fall 2025: CSCI 4430 Programming Languages Fall 2025: CSCI 4430 Programming Languages --> Spring 2025: CSCI 4450 & CSCI 6450 Program Analysis Fall 2024: CSCI 4966 & CSCI 6966 Programming in Haskell Spring 2024: CSCI 4450 & CSCI 6450 Program Analysis Fall 2023: CSCI 4967 & ITWS 4967 Modern Binary...",UNKNOWN,Brian Callahan) Spring 2020: CSCI 4450 & CSCI 6450 Program Analysis Fall 2020: CSCI 4430 Programming Languages Spring 2021: CSCI 4450 & CSCI 6450 Program Analysis --> Advising Session 09/12/17 slides .,missing_ra_opportunity_cues
Rensselaer Polytechnic Institute,89,Boleslaw K. Szymanski,Computer Science,http://www.cs.rpi.edu/~szymansk,,faculty_page,"areas=ai,mlmining; verified_by=official_domain",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
Rensselaer Polytechnic Institute,89,Charles V. Stewart,Computer Science,http://www.cs.rpi.edu/~stewart,,faculty_page,"areas=mlmining,vision; verified_by=official_domain","My research is in computer vision, with applications in ecology and environmental conservation.",machine learning; computer vision,UNKNOWN,UNKNOWN,UNKNOWN,missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
Rensselaer Polytechnic Institute,89,Chen Wang 0027,Computer Science,https://faculty.rpi.edu/chen-wang,,faculty_page,"areas=ai,mlmining; verified_by=official_domain",His research interests mainly focus on the intersections between Theoretical Computer Science and Machine Learning.,artificial intelligence; machine learning,"Education & Training Ph.D., Rutgers University (2024) MS., University College London (2017) B.Eng., Northwestern Polytechnical University (2016) LinkedIn Research Primary Research Focus Theory and Algorithms; Machine Learning Recognition Awards & Honors Rutgers SGS Research and Travel Award Rutgers University...",UNKNOWN,UNKNOWN,missing_ra_opportunity_cues; missing_advising_cues
Rensselaer Polytechnic Institute,89,Christopher Bystroff,Computer Science,http://www.bioinfo.rpi.edu/bystrc,,faculty_page,areas=bio; verified_by=official_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
Rensselaer Polytechnic Institute,89,Christopher D. Carothers,Computer Science,http://www.cs.rpi.edu/~chrisc,,faculty_page,areas=mlmining; verified_by=official_domain,His research interests are focused on massively parallel computing which involve the creation of high-fidelity models of extreme-scale networks and computer systems.,artificial intelligence,UNKNOWN,UNKNOWN,Carothers -- Research and Education Program @ RPI Course Syllabus | --> Contact Information | Biography | Research Projects | Publications | Course Information | Prospective Students | Links --> --> Contact Information --> Contact Information Christopher D.,missing_recent_work_cues; missing_ra_opportunity_cues
Rensselaer Polytechnic Institute,89,Elliot Anshelevich,Computer Science,http://www.cs.rpi.edu/~eanshel,,faculty_page,areas=ai; verified_by=official_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
Rensselaer Polytechnic Institute,89,James A. Hendler,Computer Science,http://www.cs.rpi.edu/~hendler,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain",UNKNOWN,artificial intelligence; robotics,"Neha Keshan (PhD,2023) Dr. || Emily Klein (PhD, 2023) Dr.",UNKNOWN,UNKNOWN,missing_research_description; missing_ra_opportunity_cues; missing_advising_cues
Rensselaer Polytechnic Institute,89,Jianxi Gao,Computer Science,https://faculty.rpi.edu/jianxi-gao,,faculty_page,"areas=ai,mlmining,nlp; verified_by=official_domain","His research is focused on using network theory, control theory, statistic physics, and operation research to understand, predict, and ultimately control the resilience, cascading failures of complex systems.",artificial intelligence; machine learning; language models,Jianxi Gao | Faculty Skip to main content Faculty Main navigation Faculty Search Academic Departments & Schools Research Centers Faculty Login Home Jianxi Gao Computer Science Associate Professor 310 Lally Hall gaoj8@rpi.edu 518-276-8326 http://gaojianxi.com/ 0000-0002-3952-208X About Research Publications News... || The following is a selection of recent publications in Scopus.,UNKNOWN,UNKNOWN,missing_ra_opportunity_cues; missing_advising_cues
Rensselaer Polytechnic Institute,89,Malik Magdon-Ismail,Computer Science,http://www.cs.rpi.edu/~magdon,,faculty_page,"areas=ai,mlmining; verified_by=official_domain",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
Rensselaer Polytechnic Institute,89,Mohammed J. Zaki,Computer Science,http://www.cs.rpi.edu/~zaki,,faculty_page,"areas=ai,bio,mlmining,nlp; verified_by=official_domain","His research interests focus on novel data mining and machine learning techniques, particularly for learning from graph structured and textual data, with applications in bioinformatics, personal health and financial analytics.",machine learning; bioinformatics; data mining,You can also find my publications on and and Books Contents © 2026 Mohammed J.,UNKNOWN,UNKNOWN,missing_ra_opportunity_cues; missing_advising_cues
Rensselaer Polytechnic Institute,89,Selmer Bringsjord,Computer Science,http://www.cogsci.rpi.edu/pl/faculty-staff-cogsci/selmer-bringsjord,,faculty_page,areas=ai; verified_by=official_domain,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,fetch_failed; missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
Rensselaer Polytechnic Institute,89,Sergei Nirenburg,Computer Science,http://www.cogsci.rpi.edu/pl/faculty-staff-cogsci/nirenburg,,faculty_page,"areas=ai,nlp; verified_by=official_domain",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,fetch_failed; missing_research_description; missing_research_tags; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
Rensselaer Polytechnic Institute,89,Sibel Adali,Computer Science,http://www.cs.rpi.edu/~sibel/SibelAdali/Sibel_Adali.html,,faculty_page,areas=ai; verified_by=official_domain,Sibel Adalı Sibel Adalı @ Rensselaer Polytechnic Institute Sibel Adalı Professor of Computer Science at Rensselaer Polytechnic Institute Associate Dean of Science for Research and Graduate Studies adalis at rpi dot edu +1 (518) 276-3780 Dept.,UNKNOWN,"One of our contributions to this field is the introduction of Nela Toolkit , demoed at WWW 2018 and data sets we have made available to the research community for analyzing news and media landscape in U.S. || Current Course Database Systems, CSCI 4380 ( Fall 2025 ) Past Courses Database Systems, CSCI 4380 ( Fall 2023 ) ( Fall 2022 ) ( Fall 2021 ) ( Fall 2020 ) ( Fall 2019 ) ( Fall 2018 ) Sense Making and Computation (Fall 2024) Computer Science 1, CSCI 1100 ( Fall 2017 ) Computational and Social Trust ( Spring 2017 )...",UNKNOWN,UNKNOWN,missing_research_tags; missing_ra_opportunity_cues; missing_advising_cues
Rensselaer Polytechnic Institute,89,Stacy Patterson,Computer Science,http://www.cs.rpi.edu/~pattes3,,faculty_page,areas=mlmining; verified_by=official_domain,"Her research focuses on distributed computing systems, machine learning, and data privacy, where she applies mathematical theory and formal verification to derive provable guarantees about practical applications spanning finance, aviation, cloud computing, and edge computing.",artificial intelligence; machine learning; language models; information retrieval,Recent News [December 2025] Our paper ‘‘Multi-task Code LLMs: Data Mix or Model Merge?’’ has been accepted to the The Third International Workshop on Large Language Models for Code. || [October 2025] Our paper Optimal Assignment and Motion Control in Two-Class Continuum Swarms will appear in IEEE Transactions on Control of Network Systems.,UNKNOWN,UNKNOWN,missing_ra_opportunity_cues; missing_advising_cues
TTI Chicago,89,David A. McAllester,TTI Chicago,http://ttic.uchicago.edu/~dmcallester,,faculty_page,"areas=ai,mlmining,nlp,vision; verified_by=official_domain",UNKNOWN,artificial intelligence; deep learning; computer vision; natural language processing; reinforcement learning,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
TTI Chicago,89,David McAllester,TTI Chicago,http://ttic.uchicago.edu/~dmcallester,,faculty_page,"areas=mlmining,vision; verified_by=official_domain",UNKNOWN,artificial intelligence; deep learning; computer vision; natural language processing; reinforcement learning,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
TTI Chicago,89,Gregory Shakhnarovich,TTI Chicago,http://ttic.uchicago.edu/~gregory,,faculty_page,"areas=mlmining,nlp,vision; verified_by=official_domain",UNKNOWN,machine learning; computer vision,UNKNOWN,UNKNOWN,UNKNOWN,missing_research_description; missing_recent_work_cues; missing_ra_opportunity_cues; missing_advising_cues
